t,d
1298,0.025302
1299,0.0339389
1300,0.00919064
1301,-0.0196547
1302,0.00453996
1303,0.0390325
1304,0.0170525
1305,-0.000553653
1306,0.012125
1307,0.00215925
1308,-0.00359875
1309,0.0187688
1310,0.016222
1311,0.0316136
1312,0.0504932
1313,0.000775114
1314,-0.0156684
1315,0.0119035
1316,0.00249144
1317,-0.000719749
1318,0.0126233
1319,-0.0066992
1320,-0.0250251
1321,-0.0274058
1322,-0.0390325
1323,-0.0203744
1324,0.00094121
1325,-0.0105748
1326,0.00221461
1327,0.00968893
1328,-0.000166096
1329,-0.00332192
1330,-0.0213156
1331,-0.00708676
1332,0.0568602
1333,0.0203744
1334,-0.0239732
1335,0.0339389
1336,0.019544
1337,-0.0439047
1338,-0.00952283
1339,0.012734
1340,-0.0138967
1341,-0.00498288
1342,-0.00852626
1343,-0.0068653
1344,0.00514897
1345,-0.0246929
1346,-0.0313921
1347,0.0254127
1348,0.0487768
1349,0.00880309
1350,-0.00465069
1351,-0.00365411
1352,0.0140628
1353,0.0155577
1354,-0.0055919
1355,0.00459532
1356,0.0302848
1357,0.00614555
1358,-0.0174954
1359,-0.0094121
1360,-0.0270183
1361,-0.0280702
1362,0.00869235
1363,0.0210388
1364,0.0106855
1365,0.00431849
1366,0.000498288
1367,-0.0104087
1368,-0.0176615
1369,-0.00498288
1370,0.00514897
1371,0.0152255
1372,0.00298973
1373,-0.0152808
1374,0.0111838
1375,-0.0012734
1376,-0.044403
1377,-0.0279041
1378,0.0170525
1379,0.00836016
1380,-0.0550331
1381,-0.0660508
1382,-0.0149486
1383,-0.0124572
1384,-0.0419115
1385,-0.0266307
1386,0.0234195
1387,0.0180491
1388,-0.00824943
1389,-0.0102979
1390,-0.0118482
1391,-0.018492
1392,0.0119589
1393,0.0217586
1394,0.0119035
1395,0.0358214
1396,0.00797261
1397,-0.0496073
1398,-0.0112945
1399,0.0202083
1400,-0.0133984
